gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_0-12,TenureGroup_13-24,TenureGroup_25-36,TenureGroup_37-48,TenureGroup_49-60,TenureGroup_61-72
0,0,1,0,0.34383074539606057,1,0,0,1,1,1,0,0,1,0.7042021134758353,0.4558397926214718,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,0.7920741268671586,1,0,1,1,1,0,1,1,0,0.4716900543841497,0.753481886975254,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.5934054158616899,1,1,0,0,0,1,1,1,1,1.1576006287046219,-0.23068175125456097,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,-1.041648797332788,1,0,1,1,1,1,1,0,1,0.3554340248383069,-0.7681295433331734,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0.832823525182713,1,0,0,0,0,0,0,0,0,-1.4681248386093417,-0.5625598281113474,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0.09933435550273437,1,1,0,0,0,0,1,0,1,0.7125061155862527,0.3196210149987994,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,-1.2861451872261143,1,1,0,0,1,0,1,1,1,1.2107462422112931,-0.9670410411619247,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0.7920741268671586,1,1,0,1,0,0,0,0,1,0.5049060628258191,0.8771093822011218,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1.158818711707148,1,1,0,1,0,0,1,1,0,1.129367021529203,1.6117986241815094,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0.9550717201293761,1,1,0,1,1,1,0,0,0,0.8486917501970969,1.2370486590940677,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.14516203439059186,1,0,0,1,0,1,1,0,0,0.8187973425995947,0.14143129605344548,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,1,0.15613797418829067,-0.9522083786526,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,1.607062093178246,1,0,0,0,0,0,0,0,1,-1.5030016474730943,-0.3229518992199749,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,1,1.2810669066538112,1,1,1,1,1,1,1,1,1,0.8503525506191802,1.5450626300469625,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,1,0.4253295420271693,0,0,1,1,0,1,1,0,1,-0.45669738156050926,-0.06602821024364262,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0,1,1,1.607062093178246,1,1,1,1,1,0,1,1,0,1.4797959105888148,2.454711366692896,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,1,1,1.4033151016004741,1,0,0,1,1,1,1,1,0,1.2672134565621311,2.0188508320670366,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0.7920741268671586,1,1,0,1,1,1,1,1,1,1.5196551207188183,1.5514571556620937,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,0,-0.06366323775948311,1,1,1,0,0,0,1,0,0,0.8121541409112607,0.22229677462280087,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,-1.041648797332788,1,1,0,0,1,0,1,0,1,0.8088325400670935,-0.7339375094598264,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,0,0.9550717201293761,1,1,1,0,0,0,1,1,1,1.1808518346137906,1.412118025333756,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1.4440644999160286,1,1,0,0,0,0,0,0,0,-1.3120095989334954,-0.21097079085328066,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,0,-1.5279136538043463,-0.9793466574659571,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,0,-0.715653610808353,1,1,0,0,1,0,1,1,1,1.1991206392567086,-0.35061756158921903,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,1,0.9143223218138218,1,1,0,0,0,0,0,0,1,-1.3070271976672452,-0.40161994630646736,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-0.30815962765280935,1,0,0,1,0,1,0,1,1,0.02659554126577995,-0.27344376791107333,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0,1,1,0.1808331521338431,1,1,0,0,0,0,0,0,1,-1.3585120107518325,-0.6328556612481322,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0,1,1,0,1.4033151016004741,1,1,1,1,0,0,1,1,1,1.3485926772442207,2.1140655382194864,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.21758758980537882,-0.9801816814294448,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,-0.7971524074394618,1,0,0,1,1,0,0,0,1,0.5364612708454051,-0.593104125723142,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,1,1,0,-1.041648797332788,1,1,1,1,0,0,0,1,1,0.9865381852300249,-0.7158086997262073,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,1,1.4848138982315828,1,0,0,0,0,0,0,0,0,-1.498019246206844,-0.4153758673891892,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2453957889105598,1,1,0,1,0,0,0,0,1,0.479994056494567,-0.9478354900017028,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0.6698259319204956,1,1,1,1,0,0,0,0,1,-0.17436130980631964,0.2779577140837186,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0.4253295420271693,1,1,0,1,1,1,1,1,0,0.6676645041899987,0.5978817636737307,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.1445123712337061,-0.9811485512819046,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,1.2810669066538112,1,0,0,1,1,1,1,1,1,1.2439622506529624,1.912758840074415,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0,0,0.9958211184449305,1,1,1,0,0,1,0,1,0,0.9549829772104389,1.460725209734684,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0.6290765336049412,0,0,0,1,1,0,0,1,0,-0.6460286296780248,-0.08503599257040687,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,-0.43040782259947247,1,1,0,0,0,0,1,1,1,0.9998245886066923,-0.06119386098134421,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,1,1.2403175083382567,1,0,0,0,0,0,0,0,1,-1.522931252538096,-0.4943295805684539,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-1.5046624478951778,-1.0029690459067335,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-1.0008993990172337,1,0,0,0,0,0,0,0,1,-0.6593150330546924,-0.8189561335317926,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0.5883271352893868,1,1,1,1,0,1,1,0,0,1.1874950363021244,1.0404224900074936,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0.4253295420271693,1,1,1,0,1,1,0,0,1,0.8719429561062655,0.7523831712338225,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,1,1,0.832823525182713,1,0,0,0,0,0,0,0,1,-1.5146272504276788,-0.5236433165498452,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0,-1.163896992279451,1,1,0,0,1,0,0,1,1,0.7922245358462588,-0.8479402547907545,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-0.6609758334767758,-0.9918060939737898,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,0,0.7920741268671586,1,1,0,1,0,1,0,0,0,-0.1212156962996486,0.38134686535241885,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-1.498019246206844,-1.0028811486474187,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,-0.8379018057550162,1,1,0,0,0,0,0,0,0,-1.320313601043913,-0.8909000402807246,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
1,1,0,0,-0.1044126360750375,1,1,0,0,1,1,1,0,1,0.13620836912328876,-0.09138656955588062,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,1,1,0,1.5255632965471373,1,1,1,1,1,1,1,1,1,0.9034981641258515,1.8338051268951496,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0.6290765336049412,1,1,0,1,0,1,1,1,0,0.486637258182901,0.6893168876756568,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,-0.06366323775948311,1,1,0,0,1,0,1,0,0,0.7855813341579253,0.1676027050143427,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,-1.2046463905950056,1,0,0,0,0,0,0,0,0,-0.6493502305221915,-0.9493517177248783,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-0.9194006023861249,1,0,0,0,0,0,0,0,1,-0.6460286296780248,-0.8346897429490912,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,1,0.01783555887162562,1,1,1,0,1,0,0,1,1,1.0064677902950263,0.42775661827048367,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.30815962765280935,1,0,0,0,0,0,0,0,1,-1.5113056495835118,-0.7847201510287884,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0,1,1,-1.2453957889105598,1,1,1,0,0,0,0,0,0,-0.27567013555341113,-0.9617232569733963,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,1,1,0,-0.9194006023861249,1,0,0,1,1,1,1,0,1,0.9134629666583521,-0.601102776320763,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,1,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-1.476428840719759,-1.0025954825546466,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0.7513247285516043,1,0,0,0,0,0,0,0,0,-1.5245920529601795,-0.5687126362633637,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.1611203754545408,-0.9809288081336184,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0.058584957187179994,1,1,1,1,0,1,0,0,0,-0.07803488532547852,-0.011839549876243001,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,1.0773199150760393,1,0,0,0,0,0,0,0,0,-1.547843258869348,-0.5467163471199058,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,0,1.607062093178246,1,1,0,1,1,0,1,1,1,1.192477437568375,2.2665233345005156,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1.4440644999160286,0,0,0,1,0,1,0,1,0,-0.6659582347430262,0.3443421191810072,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,-0.9601500007016792,1,0,0,0,0,0,0,0,0,-0.6659582347430262,-0.8222083321264297,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,1,1,1,-0.43040782259947247,0,0,1,0,0,0,0,1,0,-0.8287166761072063,-0.6247910877060252,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,1,1.1995681100227022,1,0,0,0,0,0,0,0,0,-1.494697645362677,-0.46222510660382665,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1.5663126948626918,1,1,1,1,0,0,1,0,0,1.0180933932496108,2.001908635334163,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0,1,0,-0.5119066192305812,0,0,0,0,0,0,0,0,1,-1.3468864077972482,-0.7994429419639699,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,0,1.3218163049693654,1,1,0,1,0,0,0,1,1,0.8520133510412641,1.5949662990227795,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-1.2046463905950056,1,0,1,1,0,0,0,0,0,-0.32051174694966483,-0.9390237897554226,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1.4440644999160286,1,0,1,1,1,1,1,1,1,0.5796420818195751,1.469976396277537,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,0,-1.4930368449405937,-0.9714359041276506,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,0,1.0365705167604848,1,1,0,1,1,0,0,1,1,0.9732517818533569,1.453957120767466,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,-1.1231475939638966,1,0,1,0,0,0,0,0,1,-0.5181469971775976,-0.9094243876812589,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,1,1.607062093178246,1,0,1,1,1,0,1,0,1,0.18769318220787667,1.1907048291204885,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,-0.26741022933725495,1,0,0,0,0,1,0,0,0,-0.526450999288015,-0.46785053119995573,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,-1.2046463905950056,1,0,0,0,0,0,0,0,0,-0.6775838376976105,-0.9577019573597574,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.2266608310217006,1,0,0,0,0,0,0,0,1,-1.5146272504276788,-0.8093533579516817,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,1,0,1,0.5065668632479025,-0.9763581506492635,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0.01783555887162562,1,1,0,0,0,0,0,0,0,-1.3053663972451615,-0.6485672963506021,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,1,0,-0.5526560175461356,1,0,1,0,0,0,0,0,1,0.27239400373413347,-0.3782832239584632,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,-0.30815962765280935,1,1,1,1,0,0,1,1,1,1.2555878536075467,0.1574945201931733,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,-0.43040782259947247,1,1,0,0,0,0,0,1,1,0.6676645041899987,-0.18816145206116353,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-1.0008993990172337,1,0,0,0,1,0,1,1,1,0.9865381852300249,-0.6862752205965297,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,0.4660789403427237,1,0,0,0,0,0,0,0,0,-1.494697645362677,-0.6332951475447048,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0,1,1,0.9143223218138218,1,0,1,1,0,0,0,0,0,-0.30888614399508046,0.36475625765680386,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,0,0.5475777369738324,1,1,0,0,1,0,1,1,1,1.1243846202629524,0.994584069274973,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-1.2453957889105598,1,0,1,0,0,1,0,0,1,-0.35040615454716717,-0.9732597722584266,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-0.43040782259947247,1,1,1,1,1,0,0,0,0,0.0016835349345279253,-0.3842382632770217,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,1,1,0,0.4253295420271693,1,1,0,1,0,0,1,1,1,1.1957990384125419,0.9170147379299121,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-1.041648797332788,1,0,0,0,1,1,0,1,0,-0.07305248405922815,-0.8277898080929016,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,0,-1.2861451872261143,1,1,0,0,0,0,0,0,1,0.3122532138641368,-0.978929145484213,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0,0,-1.1231475939638966,1,0,0,1,0,0,0,1,1,0.6826117079887499,-0.8320967737993129,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,1.0365705167604848,1,0,0,0,0,0,0,0,1,-0.6941918419184452,0.04887548199525945,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,-0.3489090259683637,1,0,0,1,1,1,0,0,1,0.6958981113654179,-0.08556337612629389,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-0.5934054158616899,1,0,0,0,0,0,0,0,0,-1.5063232483172613,-0.8308881864837383,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1,1,1,0,0.9143223218138218,1,1,0,0,0,0,0,0,1,0.29896681048746887,0.7693473422815241,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,1.0365705167604848,1,0,1,1,1,0,0,0,0,-0.15609250516340156,0.5546143377761599,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,1,1,0.4700292539620663,-0.8721998983615611,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,0.22158255044939748,1,0,0,0,0,0,0,0,0,-1.5079840487393448,-0.6762549330346749,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,-1.5146272504276788,-0.9893889193426406,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0.5475777369738324,1,0,0,0,1,1,0,0,0,-0.35372775539133416,0.0695752865638281,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0,1,0,1.4440644999160286,1,1,0,0,1,0,1,0,1,0.8287621451320953,1.6139960556643724,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.5526560175461356,1,1,0,0,0,0,0,1,1,0.6975589117875013,-0.3381361507665576,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1.5255632965471373,0,0,1,0,1,1,0,1,1,-0.5031997933788463,0.4695297907597076,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0.7920741268671586,1,1,0,0,1,1,1,1,1,0.5298180691570711,0.8491360794242766,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0.8735729234982674,1,1,1,1,1,0,1,1,0,1.4797959105888148,1.6775677484635965,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1.4440644999160286,1,1,1,1,1,0,1,0,1,0.2657508020457995,1.2574408232550354,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0.058584957187179994,1,1,0,0,0,0,1,0,0,0.675968506300416,0.2613890807029321,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,1,0.6698259319204956,1,1,0,0,0,0,1,1,1,1.0097893911391935,1.0161408721218583,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1.5255632965471373,1,1,0,0,1,0,1,1,1,1.2207110447437939,2.095233550411351,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,1.5255632965471373,1,1,1,1,1,1,1,1,0,1.6525191544854956,2.4349564576619582,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,1,1.1995681100227022,1,1,0,0,0,0,0,0,1,-1.348547208219332,-0.39063278889215275,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,1,0,-1.163896992279451,1,1,0,0,0,0,0,0,1,0.32055721597455417,-0.8791657561622366,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0.01783555887162562,1,1,1,1,0,0,0,0,1,-0.1361629000983999,-0.11777772166506434,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,1,-0.5119066192305812,1,1,0,1,0,1,1,0,0,1.0562918029575303,-0.20881730800007495,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,0,-0.38965842428391806,1,1,0,0,1,0,0,1,0,0.8354053468204293,-0.1128994237731086,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,1,1,1.5663126948626918,1,1,1,0,0,0,1,0,1,0.03988194464244789,1.0506844950324636,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,1,1,0.26233194876495186,1,1,0,0,0,1,1,1,1,1.160922229548789,0.6440937477583378,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,0,-0.38965842428391806,1,0,0,0,0,0,0,0,0,-1.5179488512718458,-0.7979486885556232,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,1,0,0.6698259319204956,1,1,1,0,0,0,1,1,1,1.1908166371462912,1.1187169737418996,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0.6698259319204956,1,0,0,0,0,0,0,0,0,-1.4797504415639258,-0.6156937213669728,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,1,-1.2861451872261143,1,0,0,0,0,0,1,1,1,0.8586565527295975,-0.9716995959055941,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,-0.7564030091239073,1,1,0,1,0,0,0,0,1,0.46338605227373236,-0.5273789500707121,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,1,0,0,-0.8786512040705705,1,1,1,1,0,0,0,0,0,-0.15775330558548495,-0.720269485636419,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,0,1.607062093178246,1,1,0,1,0,0,1,1,1,1.0712390067562816,2.1232727761326826,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0.4660789403427237,1,1,1,1,1,1,0,0,1,0.9998245886066923,0.7729291555985908,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,-0.06366323775948311,1,0,0,0,0,1,0,0,1,-0.5247901988659314,-0.35303473622036824,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,1,-0.715653610808353,1,0,1,1,1,1,0,0,0,0.019952339577445983,-0.5677457664109039,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,-0.3489090259683637,1,1,0,1,1,0,1,1,1,1.3004294650038004,0.08473756379558223,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,-0.022913839443928746,1,0,0,1,0,1,0,0,0,-0.34376295285883346,-0.20732305459172823,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,-1.0008993990172337,0,0,1,0,0,0,0,1,1,-0.8802014891917938,-0.8662448590430026,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0,0,1.5663126948626918,1,1,0,1,0,1,1,1,1,1.388451887374224,2.338665010082905,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,1,1,1.4848138982315828,0,0,1,0,1,0,0,1,1,-0.6991742431846956,0.2892964605352911,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0.26233194876495186,1,0,0,0,0,0,0,0,1,-1.4996800466289273,-0.6359540396389689,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0,0,1,1,-1.163896992279451,1,0,0,0,0,0,1,0,1,0.461725251851649,-0.8798909085515814,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,1,1,0,0.832823525182713,1,1,1,0,0,1,0,0,1,-0.1643965072738189,0.4077599917764311,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0,-1.2861451872261143,1,0,0,0,0,0,1,0,1,0.46836845353998247,-0.9768635598903219,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.7564030091239073,1,1,0,1,0,0,1,1,1,1.1808518346137906,-0.3895120988358927,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,0,-0.8786512040705705,1,0,0,0,0,0,1,0,1,-0.33047654948216576,-0.7443533346885965,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.0823981956483424,0,0,1,1,1,1,1,1,1,-0.053122878994226484,-0.8583341057046961,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0,0,0,0,1.4440644999160286,1,0,0,0,0,0,0,0,0,-1.5079840487393448,-0.37804150649534823,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,-1.4996800466289273,-0.988949433046068,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,0,-0.5526560175461356,1,1,0,0,1,0,0,1,0,0.8187973425995947,-0.2376695833700651,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,-1.0823981956483424,1,0,0,1,0,0,1,0,1,0.675968506300416,-0.7965203580917622,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,1,0,1.0365705167604848,1,1,0,1,0,0,1,1,1,1.0895078113991998,1.3874408697812057,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,1,-1.2861451872261143,0,0,0,1,0,0,0,0,1,-1.1176959495497296,-0.9978490305516629,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-0.6842270393859445,-0.9921137343813905,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0.832823525182713,1,1,0,1,0,0,1,1,1,1.1094374164642016,1.2515077582513054,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0.506828338658278,1,0,1,1,0,1,0,0,1,0.6875941092550005,0.6487962511316644,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1.0365705167604848,1,1,1,0,1,1,1,1,1,0.6410916974366633,1.149063502520236,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0.01783555887162562,1,0,0,0,0,0,0,0,0,-1.4747680402976753,-0.7082715097399875,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,1,-0.38965842428391806,0,0,0,0,0,1,0,0,1,-1.1509119579913991,-0.7133256021505722,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,1,1,0,-0.1044126360750375,1,0,0,1,0,0,0,0,1,-0.48493098873592827,-0.340311607934592,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
